entrez_id	gene_name
727940	RHOXF2B
7064	THOP1
343069	HNRNPCL1
7841	MOGS
347468	OR13H1
9628	RGS6
63935	PCIF1
1836	SLC26A2
55329	MNS1
113115	MTFR2
10067	SCAMP3
168433	RNF133
347735	SERINC2
221322	TBC1D32
94005	PIGS
22938	SNW1
5322	PLA2G5
9513	FXR2
2596	GAP43
79054	TRPM8
55231	CCDC87
79801	SHCBP1
3481	IGF2
963	CD53
6154	RPL26
6558	SLC12A2
84886	C1orf198
10776	ARPP19
2888	GRB14
51151	SLC45A2
5816	PVALB
80149	ZC3H12A
2582	GALE
3363	HTR7
7490	WT1
26298	EHF
29933	GPR132
84915	FAM222A
128434	VSTM2L
230	ALDOC
869	CBLN1
5412	UBL3
56965	PARP6
389	RHOC
114789	SLC25A25
139378	ADGRG4
9826	ARHGEF11
10457	GPNMB
80345	ZSCAN16
660	BMX
10535	RNASEH2A
54726	OTUD4
51166	AADAT
29929	ALG6
192111	PGAM5
161291	TMEM30B
9140	ATG12
5631	PRPS1
1488	CTBP2
3426	CFI
741	ZNHIT2
4214	MAP3K1
285220	EPHA6
7170	TPM3
5693	PSMB5
10497	UNC13B
3931	LCAT
721	C4B
353324	SPATA12
283219	KCTD21
9918	NCAPD2
23258	DENND5A
55668	GPATCH2L
4322	MMP13
2898	GRIK2
84659	RNASE7
10608	MXD4
259295	TAS2R20
118460	EXOSC6
79961	DENND2D
10268	RAMP3
10906	TRAFD1
80853	KDM7A
2147	F2
55187	VPS13D
8502	PKP4
80824	DUSP16
84342	COG8
4313	MMP2
79413	ZBED2
84937	ZNRF1
10344	CCL26
50855	PARD6A
1788	DNMT3A
126668	TDRD10
54841	BIVM
283464	GXYLT1
123872	DNAAF1
4846	NOS3
3099	HK2
22854	NTNG1
6799	SULT1A2
4909	NTF4
50865	HEBP1
7101	NR2E1
94240	EPSTI1
5775	PTPN4
51066	SSUH2
208	AKT2
201266	SLC39A11
64434	NOM1
1131	CHRM3
78986	DUSP26
10750	GRAP
79132	DHX58
84935	MEDAG
340543	TCEAL5
345643	MCIDAS
114783	LMTK3
1760	DMPK
94101	ORMDL1
10486	CAP2
114836	SLAMF6
2395	FXN
81875	ISG20L2
8899	PRPF4B
155038	GIMAP8
150572	SMYD1
114960	TSGA13
221400	TDRD6
414301	DDI1
9188	DDX21
2906	GRIN2D
83853	ROPN1L
375323	LHFPL4
1646	AKR1C2
51042	ZNF593
398	ARHGDIG
100130361	CXorf49
9942	XYLB
3570	IL6R
26256	CABYR
405	ARNT
974	CD79B
55051	NRDE2
79876	UBA5
115752	DIS3L
6307	MSMO1
64794	DDX31
10360	NPM3
93594	TBC1D31
90313	TP53I13
10389	SCML2
91703	ACY3
79762	C1orf115
84735	CNDP1
60686	C14orf93
11015	KDELR3
3417	IDH1
147007	TMEM199
8174	MADCAM1
341880	SLC35F4
9612	NCOR2
2919	CXCL1
220134	SKA1
1719	DHFR
56143	PCDHA5
55856	ACOT13
2562	GABRB3
6288	SAA1
54902	TTC19
2186	BPTF
93517	SDR42E1
148398	SAMD11
26085	KLK13
23170	TTLL12
219527	LRRC55
5959	RDH5
53405	CLIC5
342977	NANOS3
26548	ITGB1BP2
11098	PRSS23
6498	SKIL
2235	FECH
120227	CYP2R1
5578	PRKCA
1236	CCR7
142827	ACSM6
220965	FAM13C
55336	FBXL8
1302	COL11A2
116540	MRPL53
51196	PLCE1
4255	MGMT
5798	PTPRN
7919	DDX39B
4926	NUMA1
401262	CRIP3
646799	ZAR1L
260425	MAGI3
7090	TLE3
253430	IPMK
374864	CCDC178
27324	TOX3
64924	SLC30A5
59345	GNB4
8815	BANF1
113130	CDCA5
122011	CSNK1A1L
55632	G2E3
83539	CHST9
4897	NRCAM
3598	IL13RA2
7079	TIMP4
6570	SLC18A1
222865	TMEM130
122060	SLAIN1
65110	UPF3A
57410	SCYL1
8601	RGS20
7738	ZNF184
93100	NAPRT
23228	PLCL2
83546	RTBDN
79007	DBNDD1
760	CA2
4009	LMX1A
64983	MRPL32
81846	SBF2
63894	VIPAS39
2967	GTF2H3
115265	DDIT4L
3561	IL2RG
8559	PRPF18
83860	TAF3
55609	ZNF280C
5266	PI3
163227	ZNF100
5990	RFX2
80755	AARSD1
3097	HIVEP2
4803	NGF
5984	RFC4
6285	S100B
63898	SH2D4A
23619	ZIM2
2686	GGT7
23217	ZFR2
79022	TMEM106C
9423	NTN1
2312	FLG
7110	TMF1
342096	GOLGA6A
8501	SLC43A1
54959	ODAM
213	ALB
1069	CETN2
1140	CHRNB1
286151	FBXO43
64222	TOR3A
147015	DHRS13
162387	MFSD6L
79730	NSUN7
1938	EEF2
6566	SLC16A1
3092	HIP1
2954	GSTZ1
4817	NIT1
340706	VWA2
25802	LMOD1
221656	KDM1B
83463	MXD3
51506	UFC1
5696	PSMB8
63915	BLOC1S5
9730	DCAF1
5875	RABGGTA
23403	FBXO46
112970	KTI12
23127	COLGALT2
54933	RHBDL2
23336	SYNM
319101	KRT73
23161	SNX13
64978	MRPL38
7148	TNXB
5828	PEX2
284434	NWD1
9101	USP8
8553	BHLHE40
2595	GANC
23205	ACSBG1
202333	CMYA5
9770	RASSF2
5090	PBX3
147650	SPACA6
6049	RNF6
66004	LYNX1
115584	SLC5A11
79630	C1orf54
83858	ATAD3B
284422	SMIM24
93210	PGAP3
79575	ABHD8
2840	GPR17
92140	MTDH
1155	TBCB
6628	SNRPB
116254	GINM1
692094	MSMP
199857	ALG14
60559	SPCS3
473	RERE
4209	MEF2D
124817	CNTD1
9973	CCS
10971	YWHAQ
51763	INPP5K
2564	GABRE
348751	FTCDNL1
349075	ZNF713
5534	PPP3R1
25929	GEMIN5
6101	RP1
27434	POLM
6218	RPS17
29801	ZDHHC8
7272	TTK
1843	DUSP1
6294	SAFB
65080	MRPL44
8322	FZD4
342918	C19orf81
1577	CYP3A5
57786	RBAK
2780	GNAT2
8492	PRSS12
7257	TSNAX
9711	RUBCN
57216	VANGL2
79019	CENPM
3708	ITPR1
57480	PLEKHG1
7316	UBC
23223	RRP12
4501	MT1X
1844	DUSP2
10160	FARP1
10475	TRIM38
9475	ROCK2
5195	PEX14
151050	KANSL1L
23585	TMEM50A
9117	SEC22C
94056	SYAP1
152992	TRMT44
343171	OR2W3
255374	MBLAC1
114757	CYGB
79683	ZDHHC14
55970	GNG12
976	ADGRE5
5213	PFKM
26998	FETUB
137797	LYPD2
3833	KIFC1
389524	GTF2IRD2B
9968	MED12
116840	CNTROB
444882	IGFL4
63977	PRDM15
3702	ITK
5730	PTGDS
25998	IBTK
6623	SNCG
92799	SHKBP1
10994	ILVBL
84078	KBTBD7
1997	ELF1
26762	HAVCR1
26100	WIPI2
84501	SPIRE2
285555	STPG2
63976	PRDM16
5886	RAD23A
9510	ADAMTS1
6443	SGCB
23654	PLXNB2
158399	ZNF483
23466	CBX6
79671	NLRX1
149461	CLDN19
57171	DOLPP1
2098	ESD
6556	SLC11A1
29095	ORMDL2
1859	DYRK1A
56996	SLC12A9
91107	TRIM47
653140	FAM228A
1995	ELAVL3
56302	TRPV5
7403	KDM6A
2200	FBN1
7923	HSD17B8
79905	TMC7
653361	NCF1
285755	PPIL6
57510	XPO5
8575	PRKRA
26292	MYCBP
79697	RIOX1
79038	ZFYVE21
51171	HSD17B14
80321	CEP70
8660	IRS2
155185	AMZ1
6615	SNAI1
6580	SLC22A1
57537	SORCS2
49855	SCAPER
51301	GCNT4
140290	TCP10L
84945	ABHD13
84225	ZMYND15
1891	ECH1
81472	OR2C3
2339	FNTA
5479	PPIB
339896	GADL1
79863	RBFA
59272	ACE2
286148	DPY19L4
5371	PML
319089	TTC6
84814	PLPP7
27146	FAM184B
10736	SIX2
57105	CYSLTR2
54785	BORCS6
2975	GTF3C1
10653	SPINT2
23313	KIAA0930
7323	UBE2D3
192669	AGO3
29089	UBE2T
403313	PLPP6
23242	COBL
90527	DUOXA1
201161	CENPV
23371	TNS2
8702	B4GALT4
277	AMY1B
3964	LGALS8
10197	PSME3
284018	C17orf58
3233	HOXD4
8829	NRP1
29071	C1GALT1C1
22844	FRMPD1
80835	TAS1R1
440515	ZNF506
640	BLK
81929	SEH1L
9535	GMFG
84065	TMEM222
94241	TP53INP1
80831	APOL5
3030	HADHA
916	CD3E
56953	NT5M
4829	NMBR
23358	USP24
2063	NR2F6
93273	LEMD1
5869	RAB5B
78991	PCYOX1L
7750	ZMYM2
54991	C1orf159
51663	ZFR
200014	CC2D1B
80162	PGGHG
54584	GNB1L
163049	ZNF791
65997	RASL11B
5590	PRKCZ
7535	ZAP70
219931	TPCN2
3773	KCNJ16
81570	CLPB
23035	PHLPP2
9530	BAG4
57054	DAZ3
7528	YY1
51726	DNAJB11
6857	SYT1
54165	DCUN1D1
140766	ADAMTS14
9450	LY86
84988	PPP1R16A
58517	RBM25
5077	PAX3
79845	RNF122
8877	SPHK1
93	ACVR2B
84064	HDHD2
10251	SPRY3
26512	INTS6
23262	PPIP5K2
7542	ZFPL1
203522	INTS6L
9643	MORF4L2
9813	EFCAB14
1427	CRYGS
55785	FGD6
5538	PPT1
148113	CILP2
3064	HTT
79949	PLEKHS1
55129	ANO10
51804	SIX4
148811	PM20D1
51693	TRAPPC2L
487	ATP2A1
2232	FDXR
112483	SAT2
80233	FAAP100
23237	ARC
8165	AKAP1
100113407	TMEM170B
55345	ZGRF1
2001	ELF5
100381270	ZBED6
367	AR
10126	DNAL4
84767	TRIM51
4838	NODAL
8906	AP1G2
57128	LYRM4
83660	TLN2
124989	EFCAB13
53344	CHIC1
3737	KCNA2
6988	TCTA
3313	HSPA9
9044	BTAF1
79595	SAP130
54823	SWT1
59286	UBL5
29082	CHMP4A
389799	CFAP77
9742	IFT140
4211	MEIS1
29920	PYCR2
3772	KCNJ15
401993	OR2T5
26996	GPR160
114824	PNMA5
8924	HERC2
64432	MRPS25
51528	JKAMP
254268	AKNAD1
440730	TRIM67
27233	SULT1C4
8614	STC2
8527	DGKD
164656	TMPRSS6
23741	EID1
64175	P3H1
25902	MTHFD1L
29083	GTPBP8
4258	MGST2
26147	PHF19
50	ACO2
54438	GFOD1
1576	CYP3A4
10450	PPIE
5440	POLR2K
3149	HMGB3
91754	NEK9
4609	MYC
59340	HRH4
56925	LXN
25796	PGLS
9949	AMMECR1
92255	LMBRD2
79740	ZBBX
154075	SAMD3
5982	RFC2
100170229	SRRM5
7768	ZNF225
51747	LUC7L3
92211	CDHR1
5217	PFN2
57631	LRCH2
51208	CLDN18
8021	NUP214
8538	BARX2
51614	ERGIC3
5156	PDGFRA
100125288	ZGLP1
388325	SCIMP
169841	ZNF169
4958	OMD
6772	STAT1
3516	RBPJ
51012	PRELID3B
6439	SFTPB
79888	LPCAT1
123207	C15orf40
254428	SLC41A1
9578	CDC42BPB
5826	ABCD4
25770	C22orf31
5889	RAD51C
156	GRK2
92715	DPH7
51701	NLK
1013	CDH15
11266	DUSP12
64344	HIF3A
643236	TMEM72
5091	PC
199777	ZNF626
8428	STK24
3742	KCNA6
90507	SCRN2
154790	CLEC2L
324	APC
6185	RPN2
6794	STK11
7572	ZNF24
26230	TIAM2
11126	CD160
4807	NHLH1
29986	SLC39A2
55689	YEATS2
26249	KLHL3
56923	NMUR2
5169	ENPP3
55658	RNF126
189	AGXT
25834	MGAT4C
53840	TRIM34
847	CAT
84720	PIGO
56156	TEX13B
4325	MMP16
8520	HAT1
116255	MOGAT1
80264	ZNF430
26579	MYEOV
6856	SYPL1
23143	LRCH1
23411	SIRT1
729475	RAD51AP2
1735	DIO3
2068	ERCC2
4330	MN1
4488	MSX2
91603	ZNF830
285605	DTWD2
9547	CXCL14
819	CAMLG
1588	CYP19A1
4784	NFIX
29101	SSU72
57010	CABP4
3717	JAK2
60528	ELAC2
79788	ZNF665
10111	RAD50
7009	TMBIM6
8659	ALDH4A1
51015	ISOC1
389362	PSMG4
1656	DDX6
26281	FGF20
148932	MOB3C
1773	DNASE1
390037	OR52I1
26167	PCDHB5
28971	AAMDC
10785	WDR4
5196	PF4
10587	TXNRD2
57038	RARS2
7543	ZFX
54879	ST7L
4724	NDUFS4
392255	GDF6
54800	KLHL24
1876	E2F6
6135	RPL11
134111	UBE2QL1
84961	FBXL20
92797	HELB
100288801	FRG2C
6675	UAP1
55669	MFN1
29796	UQCR10
9169	SCAF11
195828	ZNF367
51808	PHAX
56144	PCDHA4
2584	GALK1
399694	SHC4
834	CASP1
10813	UTP14A
999	CDH1
2632	GBE1
374819	LRRC37A3
116832	RPL39L
6801	STRN
29842	TFCP2L1
55795	PCID2
4298	MLLT1
6374	CXCL5
3238	HOXD12
9202	ZMYM4
57555	NLGN2
5172	SLC26A4
7766	ZNF223
138881	OR1L8
27153	ZNF777
10661	KLF1
57696	DDX55
5515	PPP2CA
29880	ALG5
8729	GBF1
4129	MAOB
80714	PBX4
80739	MPIG6B
285966	TCAF2
9070	ASH2L
92922	CCDC102A
2890	GRIA1
88455	ANKRD13A
93436	ARMC6
344	APOC2
127550	A3GALT2
2052	EPHX1
783	CACNB2
146206	CARMIL2
66035	SLC2A11
64975	MRPL41
3236	HOXD10
7188	TRAF5
91	ACVR1B
83879	CDCA7
56100	PCDHGB6
283638	CEP170B
5555	PRH2
122416	ANKRD9
119016	AGAP4
128	ADH5
51634	RBMX2
152185	SPICE1
4666	NACA
3831	KLC1
55023	PHIP
3739	KCNA4
8427	ZNF282
4686	NCBP1
29909	GPR171
80790	CMIP
29893	PSMC3IP
9526	MPDU1
867	CBL
5050	PAFAH1B3
29940	DSE
149708	WFDC5
96626	LIMS3
1058	CENPA
1497	CTNS
100505767	SPDYE18
317719	KLHL10
26133	TRPC4AP
432	ASGR1
55819	RNF130
2335	FN1
10234	LRRC17
10068	IL18BP
80019	UBTD1
150921	TCF23
9595	CYTIP
93349	SP140L
401027	C2orf66
23333	DPY19L1
118491	CFAP70
202243	CCDC125
80007	C10orf88
8701	DNAH11
1725	DHPS
121260	SLC15A4
127255	LRRIQ3
150353	DNAJB7
144233	BCDIN3D
2041	EPHA1
54778	RNF111
10385	BTN2A2
441273	SPDYE2
79589	RNF128
8315	BRAP
116369	SLC26A8
10887	PROKR1
10666	CD226
55889	GOLGA6B
1485	CTAG1B
2256	FGF11
10846	PDE10A
84733	CBX2
10089	KCNK7
55754	TMEM30A
1237	CCR8
5676	PSG7
164633	CABP7
10169	SERF2
689	BTF3
4076	CAPRIN1
58155	PTBP2
2994	GYPB
1364	CLDN4
910	CD1B
353274	ZNF445
142910	LIPJ
29950	SERTAD1
2913	GRM3
79768	KATNBL1
51299	NRN1
84296	GINS4
2897	GRIK1
10732	TCFL5
83871	RAB34
83448	PUS7L
63939	FAM217B
127623	OR2B11
25884	CHRDL2
129401	NUP35
84924	ZNF566
400451	FAM174B
4791	NFKB2
80318	GKAP1
374875	HSD11B1L
81543	LRRC3
3811	KIR3DL1
51286	CEND1
5618	PRLR
116984	ARAP2
53343	NUDT9
51170	HSD17B11
57502	NLGN4X
89944	GLB1L2
335	APOA1
5129	CDK18
26270	FBXO6
23753	SDF2L1
3777	KCNK3
10780	ZNF234
113802	HENMT1
441376	AARD
348013	TMEM255B
128218	TMEM125
4154	MBNL1
5692	PSMB4
9435	CHST2
8832	CD84
55909	BIN3
3690	ITGB3
11272	PRR4
54455	FBXO42
1470	CST2
55128	TRIM68
148581	UBE2U
26119	LDLRAP1
8689	KRT36
27030	MLH3
9212	AURKB
4589	MUC7
5695	PSMB7
25989	ULK3
8821	INPP4B
5742	PTGS1
55200	PLEKHG6
55760	DHX32
64423	INF2
65992	DDRGK1
65258	MPPE1
84807	NFKBID
678	ZFP36L2
7461	CLIP2
7617	ZNF66
820	CAMP
219844	HYLS1
120224	TMEM45B
29086	BABAM1
9329	GTF3C4
51481	VCX3A
55703	POLR3B
25778	DSTYK
200373	CFAP221
79142	PHF23
55824	PAG1
1466	CSRP2
55164	SHQ1
9701	PPP6R2
83719	YPEL3
143098	MPP7
27121	DKK4
391192	OR2L3
116986	AGAP2
7222	TRPC3
79718	TBL1XR1
3973	LHCGR
55024	BANK1
92747	BPIFB1
5540	NPY4R
468	ATF4
9110	MTMR4
219899	TBCEL
7984	ARHGEF5
79719	AAGAB
4188	MDFI
503542	SPRN
400709	SIGLEC16
25806	VAX2
56926	NCLN
54807	ZNF586
79605	PGBD5
10253	SPRY2
129852	C2orf73
201895	SMIM14
23091	ZC3H13
23451	SF3B1
54856	GON4L
390081	OR52E4
166647	ADGRA3
343172	OR2T8
407	ARR3
49860	CRNN
90249	UNC5A
6199	RPS6KB2
10221	TRIB1
4624	MYH6
79770	TXNDC15
8744	TNFSF9
22927	HABP4
2690	GHR
2071	ERCC3
2537	IFI6
6147	RPL23A
203062	TSNARE1
6138	RPL15
2778	GNAS
58489	ABHD17C
400954	EML6
2628	GATM
83604	TMEM47
79041	TMEM38A
6573	SLC19A1
5928	RBBP4
388567	ZNF749
51129	ANGPTL4
79042	TSEN34
8995	TNFSF18
84321	THOC3
22943	DKK1
90649	ZNF486
130399	ACVR1C
137835	TMEM71
11218	DDX20
345274	SLC10A6
64231	MS4A6A
9683	N4BP1
1758	DMP1
132660	LIN54
84316	NAA38
57205	ATP10D
246243	RNASEH1
57165	GJC2
10208	USPL1
6137	RPL13
5547	PRCP
100129842	ZNF737
7574	ZNF26
54585	LZTFL1
11107	PRDM5
127845	GOLT1A
391191	OR2AK2
25799	ZNF324
647135	SRGAP2B
283130	SLC25A45
6629	SNRPB2
3364	HUS1
3336	HSPE1
7267	TTC3
28956	LAMTOR2
6874	TAF4
5151	PDE8A
51366	UBR5
3991	LIPE
79780	CCDC82
151258	SLC38A11
3845	KRAS
4734	NEDD4
2027	ENO3
280	AMY2B
56241	SUSD2
57819	LSM2
79085	SLC25A23
283870	BRICD5
11155	LDB3
79370	BCL2L14
1132	CHRM4
283948	NHLRC4
10327	AKR1A1
6663	SOX10
129685	TAF8
440087	SMCO3
54512	EXOSC4
11043	MID2
4893	NRAS
1833	EPYC
7351	UCP2
4038	LRP4
11138	TBC1D8
55636	CHD7
5709	PSMD3
79839	CCDC102B
51201	ZDHHC2
3848	KRT1
23086	EXPH5
388581	C1QTNF12
85439	STON2
1027	CDKN1B
868	CBLB
7224	TRPC5
10635	RAD51AP1
10594	PRPF8
79140	CCDC28B
11326	VSIG4
9063	PIAS2
51072	MEMO1
83642	SELENOO
388931	MFSD2B
118663	BTBD16
1454	CSNK1E
7691	ZNF132
5531	PPP4C
112858	TP53RK
338761	C1QL4
54970	TTC12
7694	ZNF135
56164	STK31
158056	MAMDC4
3670	ISL1
341152	OR2AT4
7019	TFAM
4588	MUC6
84681	HINT2
133619	PRRC1
5074	PAWR
1059	CENPB
83881	MIXL1
114818	KLHL29
3398	ID2
132671	SPATA18
9794	MAML1
145567	TTC7B
10955	SERINC3
54360	CYTL1
6788	STK3
56913	C1GALT1
79875	THSD4
7465	WEE1
842	CASP9
90485	ZNF835
10018	BCL2L11
6832	SUPV3L1
10300	KATNB1
7091	TLE4
63897	HEATR6
55172	DNAAF2
25994	HIGD1A
2036	EPB41L1
64761	PARP12
159371	SLC35G1
4358	MPV17
126637	TCHHL1
57540	DISP3
80789	INTS5
7710	ZNF154
23770	FKBP8
23059	CLUAP1
221710	SMIM13
143903	LAYN
83733	SLC25A18
946	SIGLEC6
9404	LPXN
147746	HIPK4
3691	ITGB4
22983	MAST1
2615	LRRC32
1999	ELF3
8195	MKKS
5551	PRF1
1580	CYP4B1
57185	NIPAL3
9066	SYT7
55577	NAGK
91582	RPS19BP1
54843	SYTL2
83888	FGFBP2
9134	CCNE2
348327	ZNF530
5870	RAB6A
3069	HDLBP
7185	TRAF1
22875	ENPP4
259293	TAS2R30
342538	NACA2
58512	DLGAP3
8853	ASAP2
116150	NUS1
23536	ADAT1
2013	EMP2
339448	C1orf174
118812	MORN4
776	CACNA1D
64374	SIL1
2034	EPAS1
7135	TNNI1
55207	ARL8B
53917	RAB24
1603	DAD1
5745	PTH1R
346007	EYS
9533	POLR1C
10901	DHRS4
7349	UCN
27231	NMRK2
8841	HDAC3
9360	PPIG
146909	KIF18B
144453	BEST3
11243	PMF1
51428	DDX41
11041	B4GAT1
8708	B3GALT1
2334	AFF2
5629	PROX1
25864	ABHD14A
7086	TKT
23788	MTCH2
6171	RPL41
5469	MED1
4045	LSAMP
3596	IL13
54954	FAM120C
79786	KLHL36
1674	DES
4853	NOTCH2
51184	GPN3
29991	OBP2A
23207	PLEKHM2
1300	COL10A1
8909	ENDOU
9938	ARHGAP25
81610	FAM83D
10380	BPNT1
7295	TXN
147948	ZNF582
81790	RNF170
54039	PCBP3
6490	PMEL
25827	FBXL2
2669	GEM
80313	LRRC27
254173	TTLL10
6565	SLC15A2
27123	DKK2
1786	DNMT1
57412	AS3MT
55930	MYO5C
22848	AAK1
54627	MAP10
646658	SYNDIG1L
140873	C20orf173
284992	CCDC150
64123	ADGRL4
2827	GPR3
51409	HEMK1
130074	FAM168B
145376	PPP1R36
84277	DNAJC30
388886	LRRC75B
5137	PDE1C
23542	MAPK8IP2
682	BSG
9994	CASP8AP2
201134	CEP112
266727	MDGA1
51463	GPR89B
51652	CHMP3
3838	KPNA2
339318	ZNF181
80328	ULBP2
1983	EIF5
5933	RBL1
10134	BCAP31
653641	GOLGA6C
1290	COL5A2
391194	OR2M2
100271927	RASA4B
5218	CDK14
157695	TDRP
8038	ADAM12
4719	NDUFS1
55353	LAPTM4B
25903	OLFML2B
342527	SMTNL2
726	CAPN5
25946	ZNF385A
55833	UBAP2
5328	PLAU
9322	TRIP10
121355	GTSF1
64754	SMYD3
4772	NFATC1
55786	ZNF415
9789	SPCS2
9757	KMT2B
147949	ZNF583
23264	ZC3H7B
23503	ZFYVE26
3748	KCNC3
2250	FGF5
7988	ZNF212
9076	CLDN1
30811	HUNK
114792	KLHL32
204851	HIPK1
222553	SLC35F1
91147	TMEM67
6839	SUV39H1
112724	RDH13
7073	TIAL1
118980	SFXN2
51280	GOLM1
23539	SLC16A8
3227	HOXC11
8509	NDST2
9167	COX7A2L
7625	ZNF74
1604	CD55
51079	NDUFA13
9377	COX5A
27197	GPR82
57120	GOPC
7517	XRCC3
23120	ATP10B
8825	LIN7A
147407	SLC25A52
10069	RWDD2B
63826	SRR
9615	GDA
790	CAD
79644	SRD5A3
85301	COL27A1
246184	CDC26
10733	PLK4
1777	DNASE2
388561	ZNF761
10000	AKT3
23167	EFR3A
132851	SPATA4
200879	LIPH
3071	NCKAP1L
23087	TRIM35
285641	SLC36A3
7268	TTC4
50839	TAS2R10
3910	LAMA4
158787	RIBC1
51493	RTCB
79661	NEIL1
7851	MALL
7049	TGFBR3
4111	MAGEA12
11137	PWP1
57683	ZDBF2
8490	RGS5
57057	TBX20
7248	TSC1
15	AANAT
150590	C2orf15
80020	FOXRED2
26521	TIMM8B
284370	ZNF615
196394	AMN1
1969	EPHA2
9540	TP53I3
55379	LRRC59
54674	LRRN3
3052	HCCS
643	CXCR5
6854	SYN2
55074	OXR1
54821	ERCC6L
2070	EYA4
7015	TERT
7917	BAG6
1730	DIAPH2
389118	CDHR4
9688	NUP93
252983	STXBP4
65986	ZBTB10
57198	ATP8B2
706	TSPO
9016	SLC25A14
494115	RBMXL1
83643	CCDC3
81542	TMX1
131583	FAM43A
84460	ZMAT1
8569	MKNK1
177	AGER
6531	SLC6A3
116228	COX20
51161	C3orf18
137994	LETM2
81	ACTN4
8669	EIF3J
2286	FKBP2
56122	PCDHB14
3586	IL10
26040	SETBP1
4092	SMAD7
165631	PARP15
5595	MAPK3
147741	ZNF560
55870	ASH1L
126070	ZNF440
65108	MARCKSL1
448834	KPRP
23764	MAFF
81567	TXNDC5
221908	PPP1R35
5932	RBBP8
7347	UCHL3
55793	MINDY1
8726	EED
84528	RHOXF2
64419	MTMR14
23192	ATG4B
146198	ZFP90
2620	GAS2
23479	ISCU
2057	EPOR
23148	NACAD
197131	UBR1
59350	RXFP1
9200	HACD1
2671	GFER
7716	VEZF1
10827	FAM114A2
23584	VSIG2
9139	CBFA2T2
79158	GNPTAB
11051	NUDT21
3206	HOXA10
80760	ITIH5
84816	RTN4IP1
9840	TESPA1
55233	MOB1A
390595	UBAP1L
79133	NDUFAF5
26872	STEAP1
79092	CARD14
5906	RAP1A
6128	RPL6
284323	ZNF780A
56832	IFNK
8624	PSMG1
92335	STRADA
5654	HTRA1
85442	KNDC1
2040	STOM
342667	STAC2
56987	BBX
23181	DIP2A
10434	LYPLA1
3631	INPP4A
239	ALOX12
4340	MOG
55308	DDX19A
8045	RASSF7
83716	CRISPLD2
54549	SDK2
8192	CLPP
116154	PHACTR3
9158	FIBP
2625	GATA3
79657	RPAP3
285601	GPR150
23512	SUZ12
9399	STOML1
56147	PCDHA1
5596	MAPK4
2786	GNG4
168537	GIMAP7
1337	COX6A1
84319	CMSS1
6262	RYR2
91947	ARRDC4
2201	FBN2
2997	GYS1
53340	SPA17
7336	UBE2V2
79145	CHCHD7
8823	FGF16
2701	GJA4
54973	INTS11
2177	FANCD2
94097	SFXN5
22822	PHLDA1
366	AQP9
4779	NFE2L1
57804	POLD4
9963	SLC23A1
6540	SLC6A13
50852	TRAT1
11092	SPACA9
9290	GPR55
115939	TSR3
5148	PDE6G
128153	SPATA17
200172	SLFNL1
5252	PHF1
79024	SMIM2
2526	FUT4
283933	ZNF843
58491	ZNF71
10052	GJC1
26207	PITPNC1
22978	NT5C2
339559	ZFP69
90203	SNX21
286006	LSMEM1
253152	EPHX4
25996	REXO2
91862	MARVELD3
25797	QPCT
1573	CYP2J2
7486	WRN
114335	CGB1
23030	KDM4B
51317	PHF21A
201798	TIGD4
6650	CAPN15
134860	TAAR9
23493	HEY2
5264	PHYH
4247	MGAT2
266977	ADGRF1
5582	PRKCG
1196	CLK2
100129654	TCF24
4093	SMAD9
11034	DSTN
983	CDK1
348094	ANKDD1A
55601	DDX60
7773	ZNF230
84870	RSPO3
9446	GSTO1
140809	SRXN1
283847	TERB1
84658	ADGRE3
2280	FKBP1A
84068	SLC10A7
79929	MAP6D1
54097	FAM3B
81849	ST6GALNAC5
10922	FASTK
284131	ENDOV
51149	MRNIP
3925	STMN1
1317	SLC31A1
818	CAMK2G
6518	SLC2A5
342035	GLDN
27043	PELP1
10850	CCL27
53832	IL20RA
51204	TACO1
284541	CYP4A22
126298	IRGQ
54927	CHCHD3
10777	ARPP21
55901	THSD1
56951	C5orf15
58533	SNX6
55286	C4orf19
80347	COASY
139135	PASD1
9173	IL1RL1
2837	UTS2R
5067	CNTN3
1211	CLTA
147965	FAM98C
83849	SYT15
57461	ISY1
55223	TRIM62
57486	NLN
9317	PTER
7748	ZNF195
2841	GPR18
126069	ZNF491
10247	RIDA
27010	TPK1
2865	FFAR3
8027	STAM
94274	PPP1R14A
64834	ELOVL1
7464	CORO2A
331	XIAP
4544	MTNR1B
6279	S100A8
54504	CPVL
51247	PAIP2
57147	SCYL3
24147	FJX1
5204	PFDN5
538	ATP7A
4987	OPRL1
10602	CDC42EP3
7348	UPK1B
8496	PPFIBP1
10590	SCGN
54665	RSBN1
8600	TNFSF11
57563	KLHL8
374928	ZNF773
50861	STMN3
6427	SRSF2
51076	CUTC
9910	RABGAP1L
340665	CYP26C1
29068	ZBTB44
5733	PTGER3
10345	TRDN
81892	SLIRP
79778	MICALL2
23353	SUN1
1540	CYLD
5046	PCSK6
79090	TRAPPC6A
7737	RNF113A
54471	MIEF1
387758	FIBIN
8626	TP63
7566	ZNF18
1512	CTSH
10225	CD96
285848	PNPLA1
22803	XRN2
23075	SWAP70
56171	DNAH7
84337	ELOF1
123720	WHAMM
6249	CLIP1
8938	BAIAP3
23324	MAN2B2
162979	ZNF296
6672	SP100
587	BCAT2
10424	PGRMC2
10477	UBE2E3
56945	MRPS22
114034	TOE1
51018	RRP15
